has_remove_from_cart,is_purchase,continent,is_new_visit,isMobile,last_add_to_cart_hour,number_of_user_actions,number_of_page_views,time_on_site,has_promo,first_add_to_cart_delay,add_to_cart_count,quick_click_count,onsite_click_count,product_click_count
False,False,Americas,True,False,9,3,9,266,False,235.738,1,2,0,0
False,False,Asia,True,False,2,2,11,223,False,88.493,1,1,0,0
False,False,Americas,True,False,10,2,11,225,False,182.65900000000002,1,1,0,0
False,False,Americas,True,False,13,3,10,176,True,74.551,1,1,0,0
False,True,Americas,False,False,10,2,11,171,False,51.011,1,1,0,0
False,False,Americas,True,False,10,4,9,245,False,75.097,2,2,0,0
False,False,Americas,False,False,17,3,11,1868,False,853.692,1,1,0,1
False,False,Americas,True,False,13,5,9,142,True,108.28200000000001,1,3,0,0
False,False,Asia,True,False,6,4,10,781,True,776.31,1,2,0,0
True,True,Americas,False,False,15,4,10,300,False,88.507,2,1,0,0
False,False,Americas,True,False,9,5,9,77,False,60.563,1,3,0,1
False,False,Americas,False,False,17,2,12,159,False,60.446999999999996,1,1,0,0
False,False,Europe,True,False,23,4,10,154,False,37.54,2,2,0,0
False,False,Asia,False,True,15,4,10,256,False,50.567,1,3,0,0
False,True,Americas,False,True,21,3,11,448,False,175.06599999999997,1,2,0,0
False,True,Americas,True,True,7,4,10,315,False,99.103,1,3,0,0
False,False,Americas,True,True,21,3,12,282,False,141.235,1,2,0,0
True,False,Americas,True,False,15,3,12,165,False,149.19,1,1,0,0
False,False,Americas,False,False,7,2,13,2795,False,9.414,1,1,0,0
False,False,Europe,True,False,3,6,10,165,True,149.915,1,1,0,1
False,False,Americas,False,False,9,5,11,1718,False,1119.778,1,3,0,1
False,False,Americas,True,False,8,2,14,468,False,32.463,1,1,0,0
False,False,Americas,True,False,12,2,14,292,False,229.933,1,1,0,0
False,False,Americas,True,True,20,6,11,417,True,403.675,2,1,0,0
False,False,Americas,True,False,23,4,13,67,False,12.635,2,2,0,0
False,False,Americas,False,True,14,4,13,832,True,614.439,1,2,0,0
False,False,Americas,True,False,17,5,12,1625,False,1452.807,2,3,0,0
False,False,Americas,True,False,10,3,14,2694,False,2603.63,1,1,0,1
False,False,Americas,True,False,20,7,10,1347,False,1263.512,1,5,0,1
False,False,Americas,True,False,22,4,14,183,False,21.185,2,2,0,0
False,False,Asia,True,False,1,2,16,411,False,177.115,1,1,0,0
False,False,Americas,False,False,14,5,13,226,False,161.925,3,2,0,0
False,False,Americas,True,False,12,3,15,285,True,45.82,1,1,0,0
False,False,Americas,True,False,15,3,15,204,False,116.43700000000001,1,2,0,0
False,False,Americas,False,False,10,2,16,479,False,39.808,1,1,0,0
True,False,Americas,True,False,12,5,13,498,False,16.153,1,2,0,1
True,False,Americas,True,False,9,4,15,352,False,294.613,1,2,0,0
False,False,Americas,True,True,12,6,13,179,False,58.912,3,3,0,0
True,False,Americas,False,False,8,7,12,234,False,27.71,3,3,0,0
True,False,Americas,False,False,10,5,14,1299,False,1023.477,2,1,0,1
False,True,Americas,False,False,9,4,15,283,False,2.7510000000000003,4,0,0,0
True,True,Americas,False,False,11,5,15,265,False,46.669,2,2,0,0
False,False,Americas,False,False,11,8,12,990,False,419.14300000000003,1,6,0,1
False,False,Americas,False,False,10,4,16,90,False,7.3260000000000005,1,3,0,0
False,False,Americas,True,False,13,7,13,354,False,308.665,1,3,0,3
False,False,Asia,True,False,10,7,13,364,True,272.808,1,4,0,0
False,False,Asia,False,False,3,5,15,430,False,0.0,1,2,0,2
False,False,Americas,True,False,21,3,18,174,False,91.398,1,2,0,0
False,False,Americas,False,False,10,7,14,177,False,88.956,4,2,0,1
False,True,Americas,False,False,13,5,16,388,False,75.227,2,3,0,0
False,False,Americas,False,False,11,2,20,360,False,339.286,1,1,0,0
False,False,Americas,True,False,13,6,16,349,True,146.60299999999995,2,1,0,0
False,False,Americas,False,False,10,7,15,972,False,325.547,1,6,0,0
False,True,Americas,True,False,10,2,20,496,False,68.492,1,1,0,0
False,False,Americas,False,False,11,2,21,1371,False,235.335,1,1,0,0
False,False,Americas,True,True,20,8,15,299,True,230.892,4,3,0,0
False,True,Americas,False,False,10,4,19,1795,False,52.576,2,2,0,0
False,False,Americas,True,False,21,5,19,349,False,63.661,2,3,0,0
False,False,Americas,True,True,6,14,10,437,False,69.035,2,2,0,0
True,False,Asia,True,True,23,8,16,316,True,109.054,3,1,0,0
False,False,Europe,True,False,9,6,18,290,False,182.705,3,3,0,0
False,False,Oceania,True,False,22,7,17,817,True,789.607,1,3,0,1
False,False,Oceania,True,False,16,7,17,817,False,162.991,1,6,0,0
False,False,Americas,False,False,15,8,16,228,False,135.558,3,5,0,0
False,True,Americas,False,False,8,5,19,304,False,14.286,2,3,0,0
False,True,Oceania,True,False,17,4,20,938,False,128.638,1,1,2,0
False,False,Americas,False,False,11,5,20,1651,False,21.935,1,2,0,2
False,True,Americas,False,False,18,6,19,260,False,10.668,3,3,0,0
False,True,Americas,False,False,6,6,20,645,False,18.676,3,3,0,0
False,False,Americas,True,False,15,5,21,837,False,794.033,1,2,0,2
False,True,Americas,False,False,12,6,20,366,False,20.74,3,3,0,0
False,False,Americas,True,False,10,9,17,484,True,432.064,1,6,0,0
False,False,Americas,True,False,15,5,21,3505,False,3438.111,1,3,0,1
False,True,Americas,False,False,21,7,19,380,False,10.765,3,3,0,1
False,False,Asia,False,False,4,2,25,1226,False,520.941,1,1,0,0
False,False,Americas,False,False,7,4,23,472,False,50.485,2,2,0,0
False,False,Americas,False,False,0,6,21,3884,False,490.14,3,3,0,0
False,False,Asia,True,True,11,9,18,520,True,158.92700000000005,4,4,0,0
False,False,Americas,True,False,9,6,23,152,False,27.919,1,4,0,1
False,True,Americas,False,False,13,8,21,445,False,33.433,4,4,0,0
False,False,Americas,False,False,20,2,27,2153,False,251.72099999999998,1,1,0,0
False,False,Americas,False,True,1,9,20,604,True,219.00599999999997,1,3,0,0
False,True,Americas,True,True,20,7,22,521,True,141.429,2,4,0,0
False,True,Americas,False,False,8,8,21,273,False,29.575,3,5,0,0
False,False,Europe,True,False,10,13,17,727,True,224.55700000000002,2,6,4,0
True,False,Americas,False,True,12,9,21,162,True,61.309,3,3,0,1
False,True,Americas,False,False,13,6,24,823,False,32.494,2,3,0,1
False,True,Americas,True,False,13,5,27,1131,True,361.626,1,3,0,0
False,False,Americas,False,False,16,8,24,795,False,328.871,2,6,0,0
False,True,Americas,False,False,9,7,25,520,False,5.348,2,3,0,2
False,False,Americas,True,False,16,12,20,1386,False,1346.825,2,7,0,3
False,False,Americas,True,False,19,2,31,989,False,40.56,2,0,0,0
False,False,Asia,True,False,18,8,25,1040,True,900.158,2,5,0,0
True,False,Americas,False,False,10,11,22,840,False,123.441,5,5,0,0
False,False,Americas,False,False,17,9,24,483,False,98.001,1,7,0,1
False,False,Asia,False,True,20,10,24,2838,False,2.495,4,6,0,0
False,False,Americas,True,False,14,11,24,877,False,136.405,3,5,0,3
False,False,Americas,True,True,19,8,27,669,True,105.869,3,4,0,0
False,False,Americas,True,False,20,8,27,1241,False,280.83299999999997,2,6,0,0
True,True,Americas,True,False,11,5,31,929,False,66.676,2,2,0,0
False,False,Americas,False,False,12,10,26,460,False,96.427,5,4,0,1
False,False,Americas,True,False,0,6,30,2234,False,1687.85,2,4,0,0
False,False,Asia,True,True,16,11,27,3382,True,2979.5679999999998,3,4,0,0
False,False,Americas,False,False,8,12,26,446,True,132.326,1,10,0,0
False,False,Americas,False,False,9,14,25,721,False,720.846,1,9,0,4
False,True,Americas,False,False,6,9,30,885,False,277.116,3,4,0,2
True,False,Americas,False,False,10,9,30,592,True,428.735,4,2,0,0
False,False,Americas,False,False,15,13,27,500,True,69.553,4,4,0,0
False,True,Americas,False,False,18,10,30,451,False,61.379,4,6,0,0
False,False,Africa,True,False,4,15,28,719,False,426.236,7,8,0,0
False,True,Americas,False,False,15,13,30,468,False,189.877,1,7,0,5
True,True,Americas,False,False,19,11,32,846,False,381.10400000000004,1,5,0,4
False,True,Americas,False,False,11,10,33,1073,False,150.671,3,7,0,0
False,False,Americas,True,False,23,15,30,450,False,91.807,6,7,0,2
True,False,Americas,True,False,11,15,31,1035,False,47.083,4,10,0,0
False,False,Americas,True,False,15,13,33,5084,False,1386.381,1,12,0,0
False,False,Americas,False,False,12,18,29,903,False,18.236,5,10,0,3
False,False,Americas,True,False,23,15,33,913,False,644.581,2,10,0,3
False,True,Americas,False,False,13,11,37,685,False,64.006,2,5,0,4
False,False,Americas,True,False,11,6,43,972,False,209.19099999999997,3,3,0,0
False,False,Americas,False,False,23,10,40,944,False,154.79,2,5,0,3
False,True,Americas,True,False,20,14,36,781,False,35.884,5,9,0,0
False,False,Americas,True,False,15,20,31,553,True,76.65,3,6,0,6
False,False,Americas,False,False,20,14,39,809,False,21.78,6,8,0,0
False,False,Europe,True,False,3,19,36,541,True,477.89099999999996,1,12,0,5
False,True,Americas,False,False,17,16,41,401,False,39.882,8,8,0,0
True,False,Americas,True,False,11,16,41,2997,False,1575.8829999999994,6,7,0,0
False,False,Americas,False,False,10,19,38,619,True,2.862,7,7,0,1
False,False,Americas,False,False,10,18,40,1595,False,50.39,4,9,0,5
False,False,Americas,True,True,18,24,35,520,True,35.851,16,7,0,0
True,True,Americas,False,False,8,16,47,650,False,22.584,5,7,0,3
False,False,Americas,False,False,8,24,40,1407,False,88.82700000000001,2,22,0,0
False,False,Americas,True,True,21,26,42,692,True,510.73,1,21,0,1
False,False,Americas,True,False,11,18,51,706,False,81.801,9,9,0,0
True,False,Americas,True,False,18,24,46,603,True,112.213,10,10,0,0
True,True,Americas,True,False,10,15,55,2163,True,305.468,6,6,0,0
True,True,Americas,True,False,16,21,52,2449,True,229.226,5,12,1,0
False,False,Americas,True,False,6,2,74,2386,False,86.601,1,1,0,0
False,True,Americas,True,False,22,19,58,849,False,42.541000000000004,7,8,0,4
True,False,Americas,False,False,9,30,47,240,False,31.551,14,14,0,0
True,False,Americas,False,False,22,29,56,912,False,531.241,5,15,0,8
False,False,Americas,False,False,9,28,58,1092,True,335.376,13,14,0,0
False,False,Americas,True,False,12,26,66,1387,False,912.062,1,14,0,11
True,False,Americas,True,False,14,21,73,2239,True,1045.277,1,11,0,7
True,False,Americas,False,False,14,26,72,1849,True,1074.243,11,13,0,0
True,True,Americas,False,False,22,17,89,4529,True,363.529,6,5,0,1
True,True,Americas,False,False,20,33,77,1537,False,193.726,8,13,0,10
False,True,Americas,False,False,15,32,87,2108,True,32.409,15,16,0,0
False,False,Americas,True,True,20,30,90,2304,True,2228.636,1,19,0,6
True,False,Americas,True,False,12,55,68,972,False,225.465,14,23,0,14
False,True,Americas,False,False,7,42,88,2844,True,121.584,9,15,0,11
True,False,Americas,False,False,22,53,88,3450,True,118.876,16,23,0,8
True,False,Americas,False,False,8,58,109,3652,False,30.408,21,34,0,0
True,False,Americas,True,True,20,62,126,2316,True,1870.78,5,51,0,1
False,False,Americas,True,False,15,4,4,72,True,71.783,1,1,0,1
False,False,Africa,True,True,15,2,9,1035,False,927.699,1,1,0,0
False,False,Europe,False,False,13,5,22,265,False,40.051,1,4,0,0
False,False,Americas,True,False,19,8,29,544,True,453.43199999999996,1,3,0,2
False,False,Europe,True,False,13,3,21,396,False,154.235,1,1,0,1
False,False,Americas,True,True,5,2,6,273,False,51.653999999999996,1,1,0,0
False,False,Europe,False,False,13,2,6,752,False,722.0010000000003,1,1,0,0
False,False,Americas,True,False,6,2,7,505,False,28.682,1,1,0,0
False,False,Americas,True,False,13,2,7,181,False,171.15400000000002,2,0,0,0
False,False,Europe,True,False,2,3,6,313,False,139.48,1,1,0,1
False,False,Americas,True,False,14,3,7,670,False,569.783,1,1,0,1
False,False,Americas,False,False,7,3,7,1163,False,1158.798,1,1,0,1
False,False,Americas,False,False,11,4,8,132,False,70.73899999999998,2,2,0,0
False,False,Americas,False,True,10,2,10,203,False,116.492,1,1,0,0
False,True,Americas,True,False,12,2,13,785,False,51.528,1,1,0,0
False,False,Americas,True,False,16,7,12,142,False,22.426,2,4,0,1
False,False,Asia,True,False,11,2,18,586,False,276.835,2,0,0,0
False,False,Americas,True,True,15,17,7,183,False,155.575,17,0,0,0
False,False,Asia,True,False,19,1,24,794,False,502.57,1,0,0,0
False,False,Asia,True,True,7,3,26,497,False,93.16,3,0,0,0
True,False,Americas,True,False,15,4,27,1130,False,62.273999999999994,1,0,0,0
False,False,Americas,True,False,11,5,27,1230,False,151.129,1,2,0,2
True,True,Americas,True,False,11,7,26,772,False,253.013,3,3,0,0
False,True,Americas,True,False,8,7,41,1450,False,578.592,3,4,0,0
False,True,Americas,True,False,13,15,35,682,False,46.193999999999996,7,6,0,2
False,False,Americas,False,False,6,1,1,7,False,0.0,1,0,0,0
False,False,Asia,True,True,11,1,1,82,False,82.17200000000003,1,0,0,0
False,False,Americas,False,False,9,1,2,14,False,0.0,1,0,0,0
False,False,Americas,False,False,7,1,2,16,False,0.0,1,0,0,0
False,False,Europe,True,False,8,1,3,44,False,8.347000000000001,1,0,0,0
False,False,Asia,True,True,16,2,2,8,False,7.789,1,1,0,0
False,False,Europe,True,False,7,2,2,25,False,25.121,1,1,0,0
False,False,Europe,True,True,21,2,2,22,False,21.749000000000002,1,1,0,0
False,False,Asia,True,True,17,2,2,51,False,51.425,1,1,0,0
False,False,Asia,False,True,15,1,4,63,False,20.664,1,0,0,0
False,False,Americas,True,False,15,1,4,111,False,93.38600000000001,1,0,0,0
False,False,Americas,False,False,8,1,4,144,False,128.691,1,0,0,0
False,False,Asia,False,False,1,3,3,43,False,7.067,2,1,0,0
False,False,Americas,True,False,14,1,5,116,False,95.711,1,0,0,0
False,False,Americas,True,True,16,1,5,109,False,103.973,1,0,0,0
False,False,Americas,True,True,15,2,4,116,False,34.809,1,1,0,0
False,False,Americas,False,False,10,2,4,23,False,14.729000000000001,1,1,0,0
False,False,Asia,True,False,1,3,3,61,False,60.768,1,1,1,0
False,False,Asia,False,True,18,2,33,2029,False,1591.035,2,0,0,0
False,False,Asia,True,False,22,2,5,122,False,54.238,2,0,0,0
False,False,Asia,True,False,18,1,6,1228,False,1195.779,1,0,0,0
False,False,Americas,False,False,6,3,4,40,False,37.288000000000004,1,1,0,1
False,False,Europe,True,True,2,2,5,806,False,52.371,1,1,0,0
False,False,Americas,True,False,19,2,5,167,False,161.96200000000005,1,1,0,0
False,False,Asia,False,False,23,2,5,65,False,8.523,1,1,0,0
False,False,Americas,True,True,17,2,6,175,False,92.44200000000001,1,1,0,0
False,False,Americas,True,False,9,3,5,1379,False,1378.773,1,1,0,1
False,False,Africa,True,True,15,1,7,772,False,500.529,1,0,0,0
False,False,Asia,True,False,3,1,7,261,False,218.18400000000003,1,0,0,0
False,False,Asia,False,False,4,2,6,142,False,20.897,1,1,0,0
False,False,Americas,True,False,19,3,6,115,False,107.479,1,2,0,0
False,False,Americas,True,False,23,3,6,270,False,257.21,1,1,0,1
False,False,Europe,True,False,7,1,8,1000,False,23.485,1,0,0,0
False,False,Americas,False,False,21,3,7,175,False,0.0,2,1,0,0
False,False,Europe,False,True,1,1,9,315,False,23.191999999999997,1,0,0,0
False,False,Europe,False,False,2,3,7,1094,False,35.968,1,2,0,0
False,False,Asia,True,False,7,5,5,55,False,46.92,2,3,0,0
False,False,Americas,True,True,17,3,7,138,False,107.68,1,1,0,1
False,False,Europe,False,False,6,2,8,387,False,26.604,1,1,0,0
False,False,Americas,False,False,8,2,8,133,False,56.019,1,1,0,0
False,False,Americas,True,False,17,5,5,145,False,102.085,3,1,0,1
False,False,Europe,True,True,9,4,6,96,False,13.907,1,3,0,0
False,False,Americas,True,False,16,5,6,40,False,35.056999999999995,1,4,0,0
False,False,Americas,True,False,16,4,7,66,False,28.741,2,1,0,1
False,False,Americas,True,False,9,1,10,294,False,248.643,1,0,0,0
False,False,Asia,True,False,1,6,5,54,False,30.164,3,3,0,0
False,True,Americas,False,False,9,1,11,130,False,7.385,1,0,0,0
False,False,Asia,True,False,9,3,9,200,False,68.544,1,1,0,1
False,False,Americas,False,True,13,5,7,93,False,93.04299999999999,1,4,0,0
False,False,Oceania,True,True,3,2,10,104,False,60.927,1,1,0,0
False,False,Europe,True,True,13,3,9,220,False,147.46,1,2,0,0
False,False,Americas,False,True,10,2,10,540,False,0.0,2,0,0,0
False,False,Americas,True,False,17,1,12,1580,False,1494.983,1,0,0,0
False,True,Americas,True,False,8,2,11,178,False,35.72400000000001,1,1,0,0
False,True,Americas,True,True,15,1,12,1159,False,57.928000000000004,1,0,0,0
False,False,Europe,True,True,22,1,12,772,False,758.204,1,0,0,0
False,False,Americas,False,False,12,3,10,1154,False,1076.031,1,2,0,0
False,False,Americas,False,False,19,4,9,336,False,326.087,2,2,0,0
False,False,Americas,False,False,15,3,10,290,False,285.106,1,1,0,1
False,True,Americas,False,False,10,2,12,1946,False,136.737,1,1,0,0
False,False,Americas,True,False,10,4,10,444,False,391.274,1,2,0,1
False,True,Americas,False,False,8,3,11,830,False,54.863,2,1,0,0
False,True,Americas,False,False,12,3,11,190,False,52.165,1,1,0,1
True,False,Americas,True,False,23,6,8,1040,False,315.203,2,2,0,0
False,False,Americas,True,False,19,4,10,273,False,191.703,1,3,0,0
False,False,Americas,True,False,18,2,12,230,False,16.296,1,1,0,0
False,False,Americas,False,False,14,3,11,416,False,0.0,2,1,0,0
False,False,Europe,False,False,11,3,11,1057,False,0.0,3,0,0,0
False,True,Americas,False,False,8,2,12,232,False,17.695,1,1,0,0
False,False,Americas,False,False,16,2,12,348,False,71.241,1,1,0,0
False,True,Americas,False,False,10,3,11,399,False,64.102,1,1,0,1
False,False,Americas,False,False,10,2,13,774,False,504.301,1,1,0,0
False,True,Americas,True,False,10,1,14,1297,False,5.187,1,0,0,0
False,False,Europe,True,True,2,3,12,340,False,137.039,1,2,0,0
True,False,Europe,False,False,7,3,13,254,False,17.585,1,1,0,0
False,False,Asia,True,False,7,1,15,469,False,126.71600000000001,1,0,0,0
False,False,Europe,True,False,8,4,12,224,False,106.147,2,2,0,0
False,False,Europe,True,False,8,6,10,94,False,16.475,5,1,0,0
False,True,Americas,False,False,11,2,14,222,False,69.794,1,1,0,0
False,False,Africa,True,False,17,6,10,64,False,17.387,1,5,0,0
False,False,Americas,True,False,17,5,11,218,False,93.206,3,2,0,0
False,False,Europe,True,False,7,5,11,199,False,30.045,4,1,0,0
True,False,Americas,False,False,8,4,12,99,False,27.147,1,1,0,1
False,False,Americas,True,True,16,3,13,169,False,57.525,1,2,0,0
False,False,Americas,True,False,16,6,10,353,False,203.553,1,3,0,2
True,False,Oceania,True,False,22,4,13,500,False,184.125,1,1,0,1
False,True,Americas,True,False,12,4,13,1597,False,1346.3870000000004,1,1,0,2
False,True,Americas,False,False,12,4,13,452,False,9.383,1,2,0,1
False,False,Asia,True,False,11,5,13,215,False,22.892,2,3,0,0
False,False,Africa,True,False,16,4,14,399,False,54.266999999999996,2,2,0,0
True,False,Americas,False,False,22,5,13,258,False,18.4,2,2,0,0
False,False,Europe,True,False,8,4,14,426,False,71.435,1,2,0,1
False,False,Europe,True,False,5,5,13,183,False,56.477,2,2,0,1
False,False,Americas,True,False,5,10,8,308,False,116.698,7,2,0,1
False,False,Europe,False,False,3,7,11,841,False,781.696,1,4,0,2
False,False,Americas,True,False,11,3,16,871,False,19.394000000000002,1,1,0,1
False,True,Americas,True,False,7,4,15,376,False,166.69400000000005,2,2,0,0
False,False,Americas,True,False,7,2,17,510,False,45.043,2,0,0,0
False,True,Europe,False,False,7,2,17,421,False,0.0,2,0,0,0
False,False,Americas,False,False,11,2,17,2069,False,245.827,1,1,0,0
False,False,Europe,True,False,8,7,13,393,False,46.931999999999995,3,3,0,1
False,False,Europe,False,False,6,9,11,285,False,77.76100000000002,5,4,0,0
False,False,Americas,False,False,8,8,12,229,False,196.653,4,3,0,1
